BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
42,195,0.597,1.497,0.319,0.493,1.360,0.317,0.104,0.137,0.107,1.5678,1.4464,62.500,64.090,87.500,84.246,-1
42,-1,0.597,1.497,0.319,0.493,1.360,0.317,0.104,0.137,0.107,-1,-1,-1,-1,-1,-1,0.52
43,0,0.597,1.497,0.319,0.493,1.360,0.317,0.104,0.137,0.107,1.4833,1.4833,63.281,63.281,82.812,82.812,-1
43,100,1.484,1.497,0.318,1.394,1.360,0.315,0.090,0.136,0.107,1.2995,1.4356,69.141,64.368,84.375,84.379,-1
43,195,0.581,1.497,0.316,0.495,1.361,0.314,0.086,0.136,0.106,1.5919,1.4444,62.500,64.050,81.250,84.238,-1
43,-1,0.581,1.497,0.316,0.495,1.361,0.314,0.086,0.136,0.106,-1,-1,-1,-1,-1,-1,0.58
44,0,0.581,1.497,0.316,0.495,1.361,0.314,0.086,0.136,0.106,1.4085,1.4085,67.578,67.578,82.422,82.422,-1
44,100,1.497,1.497,0.315,1.404,1.361,0.312,0.093,0.136,0.106,1.5097,1.4324,62.109,64.619,82.812,84.468,-1
44,195,0.823,1.496,0.313,0.415,1.361,0.311,0.408,0.136,0.106,1.5560,1.4276,60.000,64.628,83.750,84.562,-1
44,-1,0.823,1.496,0.313,0.415,1.361,0.311,0.408,0.136,0.106,-1,-1,-1,-1,-1,-1,0.56
45,0,0.823,1.496,0.313,0.415,1.361,0.311,0.408,0.136,0.106,1.2639,1.2639,64.453,64.453,88.281,88.281,-1
45,100,1.477,1.497,0.312,1.391,1.361,0.309,0.086,0.136,0.106,1.4601,1.3946,62.109,65.227,82.812,84.769,-1
45,195,0.581,1.496,0.310,0.496,1.361,0.308,0.085,0.135,0.106,1.5505,1.4024,61.250,65.006,86.250,84.792,-1
