BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
28,0,0.681,1.477,0.396,0.500,1.258,0.397,0.181,0.219,0.103,3.7337,3.7337,19.922,19.922,41.016,41.016,-1
28,100,1.467,1.477,0.393,1.296,1.258,0.393,0.170,0.218,0.102,3.8696,3.8068,22.266,18.263,40.625,40.323,-1
28,195,0.660,1.477,0.389,0.502,1.258,0.390,0.158,0.219,0.103,3.9585,3.8006,20.000,18.140,41.250,40.304,-1
28,-1,0.660,1.477,0.389,0.502,1.258,0.390,0.158,0.219,0.103,-1,-1,-1,-1,-1,-1,1.01
29,0,0.660,1.477,0.389,0.502,1.258,0.390,0.158,0.219,0.103,3.8191,3.8191,19.531,19.531,40.625,40.625,-1
29,100,1.467,1.477,0.386,1.293,1.258,0.387,0.174,0.218,0.102,3.6260,3.7867,14.844,18.545,39.844,40.938,-1
29,195,0.854,1.477,0.383,0.423,1.258,0.384,0.430,0.219,0.103,3.9538,3.7734,16.250,18.686,35.000,41.122,-1
29,-1,0.854,1.477,0.383,0.423,1.258,0.384,0.430,0.219,0.103,-1,-1,-1,-1,-1,-1,1.22
30,0,0.854,1.477,0.383,0.423,1.258,0.384,0.430,0.219,0.103,3.8209,3.8209,15.234,15.234,42.188,42.188,-1
30,100,1.455,1.476,0.381,1.284,1.258,0.381,0.171,0.219,0.103,3.6567,3.7047,19.922,19.384,45.703,42.478,-1
30,195,0.906,1.476,0.378,0.466,1.257,0.378,0.441,0.219,0.103,3.7914,3.6976,18.750,19.694,41.250,42.608,-1
30,-1,0.906,1.476,0.378,0.466,1.257,0.378,0.441,0.219,0.103,-1,-1,-1,-1,-1,-1,0.7
31,0,0.906,1.476,0.378,0.466,1.257,0.378,0.441,0.219,0.103,3.4854,3.4854,22.656,22.656,47.266,47.266,-1
31,100,1.458,1.476,0.375,1.292,1.257,0.376,0.166,0.219,0.103,3.7568,3.7025,19.531,19.999,41.797,43.027,-1
31,195,0.921,1.476,0.372,0.434,1.257,0.373,0.487,0.219,0.103,3.4698,3.6959,26.250,19.902,53.750,42.948,-1
31,-1,0.921,1.476,0.372,0.434,1.257,0.373,0.487,0.219,0.103,-1,-1,-1,-1,-1,-1,0.48
32,0,0.921,1.476,0.372,0.434,1.257,0.373,0.487,0.219,0.103,3.5619,3.5619,23.828,23.828,48.047,48.047,-1
32,100,1.437,1.476,0.369,1.284,1.257,0.370,0.153,0.219,0.103,3.7855,3.6802,19.531,20.378,41.406,43.464,-1
32,195,0.653,1.476,0.367,0.489,1.257,0.368,0.164,0.218,0.102,3.5285,3.6883,25.000,20.154,46.250,43.148,-1
32,-1,0.653,1.476,0.367,0.489,1.257,0.368,0.164,0.218,0.102,-1,-1,-1,-1,-1,-1,0.69
